,ImageID,Unnamed: 0,Title,Formats,Production,Description,Synopsis,Habitat,Theme,Location,Keywords,Visualization,Date,Filename
324,53530428,248, Mist Hangs in the Canopy of the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees in the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Rainforests Misty-Forests Uru-Eu-Wau-Wau Indigenous-Territories Jungles Jungles Forests , , 2023-09-05 14:17:26 ,
325,53530429,126, Mist in the Canopy of the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees in the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Rainforests Mist Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:27 ,
326,53530430,249, Rio Alto Jamari River ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A river running through the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest, seen from above. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests;Rivers , Deforestation;Nature-only;Waste ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforest Rivers Uru-Eu-Wau-Wau-Indigenous-Territories Rainforests Jungles Forests Jungles Forests , , 2023-09-05 14:17:28 ,
327,53530431,20," Illegal Logging Shack, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Shack surrounded by fruit trees and deforested area. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Shacks Deforestation Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:28 ,1DDC95_ZZMCDWTE6G_lt.jpg
328,53530431,20," Illegal Logging Shack, Karipuna Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Shack surrounded by fruit trees and deforested area. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Shacks Deforestation Amazon-Rainforests Jungles Forests , , 2023-09-05 14:17:28 ,1DDC95_ZZMCDWTE6G_lt.jpg
329,53530432,135, Mist Over a River in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A river running through the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest, on a misty morning. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests;Rivers , Deforestation;Water ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Rainforests Rivers Mist Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:28 ,1DDC95_ZZMCLML72E_lt.jpg
330,53530432,135, Mist Over a River in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A river running through the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest, on a misty morning. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests;Rivers , Deforestation;Water ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Rainforests Rivers Mist Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:28 ,1DDC95_ZZMCLML72E_lt.jpg
331,53530433,250, Deforested Land in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Patches of cloud shadow and sunlight on deforested hills. ," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Deforestation Amazon-Rainforest Uru-Eu-Wau-Wau-Indigenous-Territories Jungles Rainforests Trees , , 2023-09-05 14:17:29 ,
332,53530434,64," Sumauma Sacred Tree in Deforested Area, Karipuna Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, The Sumauma tree holds cultural and spiritual importance in Karipuna communities. , , Forests , Deforestation ," Karipuna Indigenous Territory, Rondonia, Brazil, South America ", Sacred-Tree Spirituality , , 2023-09-05 14:17:29 ,1DDC95_ZZMTAWV9GL_lt.jpg
333,53530435,21, Misty Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees in the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Rainforests Mist Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:29 ,1DDC95_ZZMH4M3KQR_lt.jpg
334,53530435,21, Misty Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees in the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Rainforests Mist Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:29 ,1DDC95_ZZMH4M3KQR_lt.jpg
335,53530436,251, Rio Alto Jamari River ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A river running through the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest, seen from above. "," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests;Rivers , Deforestation;Nature-only;Waste ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforest Rivers Uru-Eu-Wau-Wau-Indigenous-Territories Rainforests Forests Jungles Jungles Forests , , 2023-09-05 14:17:30 ,
336,53530437,127, Village in the Amazon From Above ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Traditional structures in the Uru-Eu-Wau-Wau Indigenous Territory of the Amazon rainforest, seen from above. "," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests , Deforestation ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforests Indigenous Traditional-Structures Villages Uru-Eu-Wau-Wau Territories Jungles Forests , , 2023-09-05 14:17:30 ,
337,53530438,252," Jupau Media Centre, Uru-Eu-Wau-Wau Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," The front of the Jupau Media Centre, which the Uru-Eu-Wau-Wau use to make their own content and tell their stories to the world. "," The Uru-Eu-Wau-Wau recognise the power of film, but want to tell their own story in their own way. This media centre represents culture and tradition through its form, reflective of the community's traditional communal housing, as well as modern technology, with two editing suites and a large screening space. ", Forests , Deforestation;Land Management ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Uru-Eu-Wau-Wau-Indigenous-Comminities Media-Centre Buildings Rainforests Storytelling Center , , 2023-09-05 14:17:30 ,
338,53530439,253," Jupau Media Centre, Uru-Eu-Wau-Wau Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," The roof and front of the Jupau Media Centre, which the Uru-Eu-Wau-Wau use to make their own content and tell their stories to the world. "," The Uru-Eu-Wau-Wau recognise the power of film, but want to tell their own story in their own way. This media centre represents culture and tradition through its form, reflective of the community's traditional communal housing, as well as modern technology, with two editing suites and a large screening space. ", Forests;Grasslands , Deforestation;Land Management ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Uru-Eu-Wau-Wau-Indigenous-Comminities Media-Centre Buildings Rainforests Storytelling Center , , 2023-09-05 14:17:31 ,
339,53530440,236," Jupau Media Centre, Uru-Eu-Wau-Wau Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Seen from above, the Jupau Media Centre, which the Uru-Eu-Wau-Wau use to make their own content and tell their stories to the world. "," The Uru-Eu-Wau-Wau recognise the power of film, but want to tell their own story in their own way. This media centre represents culture and tradition through its form, reflective of the community's traditional communal housing, as well as modern technology, with two editing suites and a large screening space. ", Forests;Grasslands , Deforestation;Land Management ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Uru-Eu-Wau-Wau-Indigenous-Comminities Media-Centre Buildings Rainforests Storytelling Center , , 2023-09-05 14:17:31 ,1DDC95_ZZNHSUQAPK_lt.jpg
340,53530440,236," Jupau Media Centre, Uru-Eu-Wau-Wau Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," Seen from above, the Jupau Media Centre, which the Uru-Eu-Wau-Wau use to make their own content and tell their stories to the world. "," The Uru-Eu-Wau-Wau recognise the power of film, but want to tell their own story in their own way. This media centre represents culture and tradition through its form, reflective of the community's traditional communal housing, as well as modern technology, with two editing suites and a large screening space. ", Forests;Grasslands , Deforestation;Land Management ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon Uru-Eu-Wau-Wau-Indigenous-Comminities Media-Centre Buildings Rainforests Storytelling Center , , 2023-09-05 14:17:31 ,1DDC95_ZZNHSUQAPK_lt.jpg
341,53530441,221, Mist Over a Village in the Amazon Rainforest ," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023, Mist rising from trees around a village and the road leading up to it in the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest. ," The Uru-Eu-Wau-Wau Indigenous Territory, in the Amazon, holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the Amazon. The Jupau Team undertake surveillance missions and, to avoid potentially deadly confrontations, they are using drones, smartphones and camera traps to discover and document illegal deforestation. They are working to preserve their livelihoods, culture and to protect the rainforest and everything it holds. ", Forests , Deforestation;Nature-only ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforests Misty Forest-Canopies Villages Uru-Eu-Wau-Wau Indigenous-Territories Territory Jungles Forests , , 2023-09-05 14:17:32 ,1DDC95_ZZP07ESTYT_lt.jpg
342,53530442,222," River in Rio Alto Jamari, Uru-Eu-Wau-Wau Indigenous Territory "," UHD ProRes HQ.mov, UHD.mp4, HD ProRes HQ.mov, HD.mp4 ",2023," A river running through the Uru-Eu-Wau-Wau indigenous territory of the Amazon rainforest, seen from above. "," The Uru-Eu-Wau-Wau Indigenous Territory in the Amazon holds rich biodiversity, important freshwater sources and significant intact rainforest. The Uru-Eu-Wau-Wau have faced successive invasions from loggers, farmers and land-grabbers wanting to illegally clear land in the region. The Jupau Team undertake surveillance missions using drones, smartphones and camera traps to discover and document illegal deforestation. ", Forests;Rivers , Deforestation;Nature-only;Water ," Uru-Eu-Wau-Wau Indigenous Territory, Rondonia, Brazil, South America ", Amazon-Rainforest Rivers Uru-Eu-Wau-Wau-Indigenous-Territories Rainforests Forests Jungles Jungles Forests , , 2023-09-05 14:17:32 ,1DDC95_ZZNZ97J35N_lt.jpg
